chr	start	end	ATAC
chr17	3627400	3627600	U
chr17	3627600	3627800	U
chr17	3627800	3628000	U
chr17	3628000	3628200	U
chr17	3629800	3630000	U
chr17	3630000	3630200	U
chr17	3631000	3631200	U
chr17	3632400	3632600	U
chr17	3634600	3634800	U
chr17	3635600	3635800	B
chr17	3635800	3636000	B
chr17	3636000	3636200	B
chr17	3636200	3636400	B
chr17	3636400	3636600	B
chr17	3636600	3636800	B
chr17	3636800	3637000	B
chr17	3637000	3637200	B
chr17	3637800	3638000	U
chr17	3638600	3638800	U
chr17	3638800	3639000	U
chr17	3639000	3639200	U
chr17	3639800	3640000	B
chr17	3640000	3640200	B
chr17	3640200	3640400	B
chr17	3640400	3640600	B
chr17	3645000	3645200	U
chr17	3646800	3647000	U
chr17	3647000	3647200	U
chr17	3647200	3647400	U
chr17	3647400	3647600	U
chr17	3647600	3647800	U
chr17	3647800	3648000	U
chr17	3648000	3648200	U
chr17	3648200	3648400	U
chr17	3648400	3648600	U
chr17	3648600	3648800	U
chr17	3648800	3649000	U
chr17	3655000	3655200	U
chr17	3655200	3655400	U
chr17	3655400	3655600	U
chr17	3655600	3655800	U
chr17	3655800	3656000	U
chr17	3656600	3656800	U
chr17	3656800	3657000	U
chr17	3657200	3657400	U
chr17	3657400	3657600	U
chr17	3657600	3657800	U
chr17	3657800	3658000	U
chr17	3658000	3658200	U
chr17	3658200	3658400	U
chr17	3658400	3658600	U
chr17	3658600	3658800	U
chr17	3658800	3659000	U
chr17	3659000	3659200	U
chr17	3659600	3659800	U
chr17	3660000	3660200	U
chr17	3660200	3660400	U
chr17	3660400	3660600	U
chr17	3660600	3660800	U
chr17	3661200	3661400	U
chr17	3661400	3661600	U
chr17	3661600	3661800	U
chr17	3661800	3662000	U
chr17	3662600	3662800	U
chr17	3662800	3663000	U
chr17	3663000	3663200	U
chr17	3663200	3663400	U
chr17	3663400	3663600	U
chr17	3663600	3663800	U
chr17	3663800	3664000	U
chr17	3664000	3664200	U
chr17	3664200	3664400	U
chr17	3664400	3664600	U
chr17	3664600	3664800	U
chr17	3664800	3665000	U
chr17	3665000	3665200	U
chr17	3665200	3665400	U
chr17	3665400	3665600	U
chr17	3666200	3666400	U
chr17	3666400	3666600	U
chr17	3666600	3666800	U
chr17	3666800	3667000	U
chr17	3667400	3667600	B
chr17	3667600	3667800	B
chr17	3667800	3668000	B
chr17	3668000	3668200	B
chr17	3668200	3668400	B
chr17	3668400	3668600	B
chr17	3668600	3668800	B
chr17	3668800	3669000	B
chr17	3669000	3669200	B
chr17	3669200	3669400	B
chr17	3669400	3669600	U
chr17	3669600	3669800	U
chr17	3672200	3672400	U
chr17	3673400	3673600	U
chr17	3673600	3673800	U
chr17	3674400	3674600	U
chr17	3676000	3676200	U
chr17	3677200	3677400	U
chr17	3677400	3677600	U
chr17	3677800	3678000	U
chr17	3678000	3678200	U
chr17	3678200	3678400	U
chr17	3678400	3678600	U
chr17	3678600	3678800	U
chr17	3678800	3679000	U
chr17	3679400	3679600	U
chr17	3679600	3679800	U
chr17	3681200	3681400	U
chr17	3681800	3682000	U
chr17	3683200	3683400	B
chr17	3683800	3684000	U
chr17	3684000	3684200	U
chr17	3685200	3685400	U
chr17	3685400	3685600	U
chr17	3688000	3688200	B
chr17	3688200	3688400	B
chr17	3688400	3688600	B
chr17	3688600	3688800	U
chr17	3688800	3689000	U
chr17	3689400	3689600	U
chr17	3689600	3689800	U
chr17	3690000	3690200	U
chr17	3690200	3690400	U
chr17	3690400	3690600	U
chr17	3690600	3690800	U
chr17	3690800	3691000	U
chr17	3691000	3691200	U
chr17	3691200	3691400	U
chr17	3691400	3691600	U
chr17	3691600	3691800	B
chr17	3691800	3692000	B
chr17	3694800	3695000	U
chr17	3695000	3695200	U
chr17	3695200	3695400	U
chr17	3695400	3695600	U
chr17	3695600	3695800	B
chr17	3695800	3696000	B
chr17	3696800	3697000	U
chr17	3697000	3697200	U
chr17	3697200	3697400	U
chr17	3697400	3697600	U
chr17	3698200	3698400	U
chr17	3698400	3698600	U
chr17	3702800	3703000	U
chr17	3703000	3703200	U
chr17	3704200	3704400	U
chr17	3704400	3704600	U
chr17	3705200	3705400	U
chr17	3705400	3705600	U
chr17	3706400	3706600	U
chr17	3707400	3707600	U
chr17	3708200	3708400	U
chr17	3708400	3708600	U
chr17	3708600	3708800	U
chr17	3711000	3711200	U
chr17	3714600	3714800	U
chr17	3714800	3715000	U
chr17	3715000	3715200	U
chr17	3715200	3715400	U
chr17	3716200	3716400	U
chr17	3716400	3716600	U
chr17	3716600	3716800	U
chr17	3716800	3717000	U
chr17	3717000	3717200	U
chr17	3717200	3717400	U
chr17	3717400	3717600	U
chr17	3717800	3718000	U
chr17	3718600	3718800	U
chr17	3719400	3719600	U
chr17	3720200	3720400	U
chr17	3723400	3723600	B
chr17	3723600	3723800	B
chr17	3723800	3724000	B
chr17	3724000	3724200	B
chr17	3724400	3724600	B
chr17	3724600	3724800	B
chr17	3724800	3725000	U
chr17	3725000	3725200	U
chr17	3725200	3725400	U
chr17	3725400	3725600	U
chr17	3725600	3725800	U
chr17	3725800	3726000	U
chr17	3726000	3726200	U
chr17	3726200	3726400	U
chr17	3727800	3728000	U
chr17	3728000	3728200	U
chr17	3729200	3729400	U
chr17	3729400	3729600	U
chr17	3730800	3731000	U
chr17	3731000	3731200	U
chr17	3732200	3732400	B
chr17	3734600	3734800	U
chr17	3734800	3735000	U
chr17	3736400	3736600	U
chr17	3737800	3738000	B
chr17	3739800	3740000	U
chr17	3740800	3741000	U
chr17	3741400	3741600	U
chr17	3743000	3743200	U
chr17	3744200	3744400	U
chr17	3744800	3745000	U
chr17	3745000	3745200	U
chr17	3745800	3746000	U
chr17	3746000	3746200	U
chr17	3747000	3747200	U
chr17	3750400	3750600	U
chr17	3750600	3750800	U
chr17	3750800	3751000	U
chr17	3751000	3751200	U
chr17	3751600	3751800	U
chr17	3753200	3753400	U
chr17	3753400	3753600	U
chr17	3753800	3754000	U
chr17	3754000	3754200	U
chr17	3755200	3755400	B
chr17	3755400	3755600	B
chr17	3757600	3757800	U
chr17	3759200	3759400	U
chr17	3759400	3759600	U
chr17	3760200	3760400	U
chr17	3761200	3761400	U
chr17	3761400	3761600	U
chr17	3761600	3761800	U
chr17	3761800	3762000	U
chr17	3762000	3762200	U
chr17	3762200	3762400	U
chr17	3763800	3764000	U
chr17	3764000	3764200	U
chr17	3764200	3764400	U
chr17	3769000	3769200	U
chr17	3770600	3770800	U
chr17	3774000	3774200	U
chr17	3774200	3774400	U
chr17	3777400	3777600	U
chr17	3782800	3783000	U
chr17	3783600	3783800	U
chr17	3794600	3794800	U
chr17	3794800	3795000	U
chr17	3795400	3795600	U
chr17	3796200	3796400	U
chr17	3796400	3796600	U
chr17	3797800	3798000	U
chr17	3798000	3798200	U
chr17	3798200	3798400	U
chr17	3798400	3798600	U
chr17	3798600	3798800	U
chr17	3798800	3799000	U
chr17	3800400	3800600	U
chr17	3800600	3800800	U
chr17	3800800	3801000	U
chr17	3801000	3801200	U
chr17	3801200	3801400	U
chr17	3801400	3801600	U
chr17	3801600	3801800	U
chr17	3801800	3802000	U
chr17	3802200	3802400	U
chr17	3802400	3802600	U
chr17	3802600	3802800	U
chr17	3802800	3803000	U
chr17	3803000	3803200	U
chr17	3806400	3806600	U
chr17	3807200	3807400	U
chr17	3810200	3810400	U
chr17	3810400	3810600	U
chr17	3810600	3810800	U
chr17	3810800	3811000	U
chr17	3811000	3811200	U
chr17	3811200	3811400	U
chr17	3811400	3811600	U
chr17	3811600	3811800	U
chr17	3811800	3812000	U
chr17	3812000	3812200	U
chr17	3812200	3812400	U
chr17	3812400	3812600	U
chr17	3812600	3812800	U
chr17	3812800	3813000	U
chr17	3813000	3813200	U
chr17	3813200	3813400	U
chr17	3813400	3813600	U
chr17	3814000	3814200	U
chr17	3814200	3814400	U
chr17	3814400	3814600	U
chr17	3814600	3814800	U
chr17	3814800	3815000	U
chr17	3815000	3815200	U
chr17	3816000	3816200	U
chr17	3816200	3816400	U
chr17	3816400	3816600	U
chr17	3818200	3818400	U
chr17	3820400	3820600	U
chr17	3821000	3821200	U
chr17	3821200	3821400	U
chr17	3821800	3822000	U
chr17	3822000	3822200	U
chr17	3822200	3822400	U
chr17	3822400	3822600	U
chr17	3822600	3822800	U
chr17	3824600	3824800	U
chr17	3826000	3826200	U
chr17	3827200	3827400	U
chr17	3827400	3827600	U
chr17	3828600	3828800	U
chr17	3828800	3829000	U
chr17	3829000	3829200	U
chr17	3829200	3829400	U
chr17	3829400	3829600	U
chr17	3833800	3834000	U
chr17	3834000	3834200	U
chr17	3834200	3834400	U
chr17	3837800	3838000	U
chr17	3838200	3838400	U
chr17	3838400	3838600	U
chr17	3839000	3839200	U
chr17	3840000	3840200	U
chr17	3840200	3840400	U
chr17	3841400	3841600	U
chr17	3843000	3843200	U
chr17	3845000	3845200	U
chr17	3845200	3845400	B
chr17	3845400	3845600	B
chr17	3845600	3845800	B
chr17	3845800	3846000	B
chr17	3846000	3846200	B
chr17	3846200	3846400	B
chr17	3848200	3848400	U
chr17	3850600	3850800	U
chr17	3857000	3857200	U
chr17	3857200	3857400	U
chr17	3857400	3857600	U
chr17	3857600	3857800	U
chr17	3860000	3860200	U
chr17	3860200	3860400	U
chr17	3860400	3860600	U
chr17	3860600	3860800	U
chr17	3860800	3861000	U
chr17	3861000	3861200	U
chr17	3861200	3861400	U
chr17	3861400	3861600	U
chr17	3861600	3861800	U
chr17	3862000	3862200	U
chr17	3862200	3862400	U
chr17	3862400	3862600	U
chr17	3863000	3863200	U
chr17	3864800	3865000	U
chr17	3865000	3865200	U
chr17	3865200	3865400	U
chr17	3865400	3865600	U
chr17	3865600	3865800	U
chr17	3865800	3866000	U
chr17	3866000	3866200	U
chr17	3866200	3866400	U
chr17	3866400	3866600	U
chr17	3869400	3869600	U
chr17	3869600	3869800	U
chr17	3869800	3870000	U
chr17	3870000	3870200	U
chr17	3870800	3871000	B
chr17	3871000	3871200	B
chr17	3872000	3872200	U
chr17	3872200	3872400	U
chr17	3872400	3872600	U
chr17	3873200	3873400	U
chr17	3873800	3874000	U
chr17	3875600	3875800	U
chr17	3876200	3876400	U
chr17	3876400	3876600	U
chr17	3877200	3877400	U
chr17	3877400	3877600	U
chr17	3878200	3878400	U
chr17	3880000	3880200	U
chr17	3880200	3880400	U
chr17	3880400	3880600	U
chr17	3881400	3881600	U
chr17	3881600	3881800	U
chr17	3882400	3882600	U
chr17	3882600	3882800	U
chr17	3882800	3883000	U
chr17	3883000	3883200	U
chr17	3883200	3883400	U
chr17	3883400	3883600	U
chr17	3883800	3884000	U
chr17	3884000	3884200	U
chr17	3884200	3884400	U
chr17	3884400	3884600	U
chr17	3884600	3884800	U
chr17	3885400	3885600	U
chr17	3885600	3885800	U
chr17	3886800	3887000	U
chr17	3889000	3889200	B
chr17	3889200	3889400	U
chr17	3889800	3890000	U
chr17	3890000	3890200	U
chr17	3890200	3890400	U
chr17	3892000	3892200	B
chr17	3892400	3892600	B
chr17	3892600	3892800	B
chr17	3893200	3893400	B
chr17	3896200	3896400	U
chr17	3896600	3896800	U
chr17	3896800	3897000	U
chr17	3897600	3897800	U
chr17	3897800	3898000	U
chr17	3898000	3898200	U
chr17	3898200	3898400	U
chr17	3898400	3898600	U
chr17	3898600	3898800	U
chr17	3898800	3899000	U
chr17	3899000	3899200	U
chr17	3899400	3899600	U
chr17	3899600	3899800	U
chr17	3903200	3903400	U
chr17	3903400	3903600	U
chr17	3903600	3903800	U
chr17	3903800	3904000	U
chr17	3904000	3904200	U
chr17	3904200	3904400	U
chr17	3904400	3904600	U
chr17	3904600	3904800	U
chr17	3905000	3905200	U
chr17	3905200	3905400	U
chr17	3907400	3907600	B
chr17	3907600	3907800	B
chr17	3907800	3908000	B
chr17	3908000	3908200	U
chr17	3910600	3910800	U
chr17	3911600	3911800	U
chr17	3912800	3913000	U
chr17	3913600	3913800	U
chr17	3913800	3914000	B
chr17	3914400	3914600	B
chr17	3915000	3915200	U
chr17	3915200	3915400	U
chr17	3915400	3915600	U
chr17	3915600	3915800	U
chr17	3915800	3916000	U
chr17	3916000	3916200	B
chr17	3916200	3916400	B
chr17	3916400	3916600	B
chr17	3917600	3917800	U
chr17	3918600	3918800	U
chr17	3919200	3919400	U
chr17	3919400	3919600	U
chr17	3921400	3921600	U
chr17	3922800	3923000	U
chr17	3924000	3924200	U
chr17	3924200	3924400	U
chr17	3924400	3924600	U
chr17	3924600	3924800	U
chr17	3924800	3925000	U
chr17	3925000	3925200	U
chr17	3925200	3925400	U
chr17	3925400	3925600	U
chr17	3925600	3925800	U
chr17	3925800	3926000	U
chr17	3926000	3926200	U
chr17	3926200	3926400	U
chr17	3927000	3927200	U
chr17	3927200	3927400	U
chr17	3927600	3927800	U
chr17	3927800	3928000	U
chr17	3928000	3928200	U
chr17	3928200	3928400	U
chr17	3928400	3928600	U
chr17	3928600	3928800	U
chr17	3929000	3929200	U
chr17	3929200	3929400	U
chr17	3929400	3929600	U
chr17	3931200	3931400	U
chr17	3935000	3935200	B
chr17	3936000	3936200	U
chr17	3936200	3936400	U
chr17	3936400	3936600	U
chr17	3936800	3937000	U
chr17	3937200	3937400	U
chr17	3937400	3937600	U
chr17	3939200	3939400	U
chr17	3941000	3941200	U
chr17	3941600	3941800	U
chr17	3941800	3942000	U
chr17	3942000	3942200	U
chr17	3942200	3942400	U
chr17	3942400	3942600	U
chr17	3942600	3942800	U
chr17	3942800	3943000	U
chr17	3943400	3943600	U
chr17	3943600	3943800	U
chr17	3944400	3944600	B
chr17	3944600	3944800	B
chr17	3945200	3945400	B
chr17	3946600	3946800	U
chr17	3946800	3947000	U
chr17	3947200	3947400	U
chr17	3947400	3947600	U
chr17	3947600	3947800	U
chr17	3948200	3948400	U
chr17	3950600	3950800	U
chr17	3950800	3951000	U
chr17	3951600	3951800	U
chr17	3953400	3953600	U
chr17	3953600	3953800	U
chr17	3954200	3954400	U
chr17	3955200	3955400	U
chr17	3955400	3955600	U
chr17	3955600	3955800	U
chr17	3957400	3957600	U
chr17	3957600	3957800	U
chr17	3957800	3958000	U
chr17	3959200	3959400	B
chr17	3959400	3959600	B
chr17	3959600	3959800	U
chr17	3959800	3960000	U
chr17	3960000	3960200	U
chr17	3960200	3960400	U
chr17	3960400	3960600	U
chr17	3961400	3961600	U
chr17	3962000	3962200	U
chr17	3962600	3962800	U
chr17	3962800	3963000	U
chr17	3963000	3963200	U
chr17	3963200	3963400	U
chr17	3963400	3963600	U
chr17	3963600	3963800	U
chr17	3963800	3964000	U
chr17	3964800	3965000	B
chr17	3965000	3965200	B
chr17	3965200	3965400	B
chr17	3965400	3965600	B
chr17	3965600	3965800	B
chr17	3966800	3967000	U
chr17	3967000	3967200	U
chr17	3967200	3967400	U
chr17	3972600	3972800	U
chr17	3972800	3973000	U
chr17	3973000	3973200	U
chr17	3974200	3974400	B
chr17	3974400	3974600	B
chr17	3976000	3976200	U
chr17	3976800	3977000	U
chr17	3977000	3977200	U
chr17	3977200	3977400	U
chr17	3977400	3977600	U
chr17	3978600	3978800	U
chr17	3978800	3979000	U
chr17	3980400	3980600	U
chr17	3980600	3980800	U
chr17	3981600	3981800	U
chr17	3982000	3982200	U
chr17	3982200	3982400	U
chr17	3982400	3982600	U
chr17	3982600	3982800	U
chr17	3984000	3984200	B
chr17	3986000	3986200	U
chr17	3986400	3986600	U
chr17	3987000	3987200	U
chr17	3987200	3987400	U
chr17	3989600	3989800	U
chr17	4000400	4000600	U
chr17	4001400	4001600	U
chr17	4001600	4001800	U
chr17	4003400	4003600	U
chr17	4003600	4003800	U
chr17	4003800	4004000	U
chr17	4004000	4004200	U
chr17	4004200	4004400	U
chr17	4004400	4004600	U
chr17	4004600	4004800	B
chr17	4004800	4005000	B
chr17	4005000	4005200	B
chr17	4005200	4005400	B
chr17	4005400	4005600	U
chr17	4005600	4005800	U
chr17	4005800	4006000	U
chr17	4006400	4006600	U
chr17	4006600	4006800	U
chr17	4006800	4007000	B
chr17	4007000	4007200	B
chr17	4007200	4007400	B
chr17	4007400	4007600	B
chr17	4007600	4007800	B
chr17	4008600	4008800	U
chr17	4008800	4009000	U
chr17	4009400	4009600	U
chr17	4009600	4009800	U
chr17	4009800	4010000	U
chr17	4011600	4011800	U
chr17	4011800	4012000	U
chr17	4012000	4012200	U
chr17	4012200	4012400	U
chr17	4013600	4013800	U
chr17	4013800	4014000	U
chr17	4014000	4014200	U
chr17	4014200	4014400	U
chr17	4015000	4015200	U
chr17	4015200	4015400	U
chr17	4016400	4016600	U
chr17	4016600	4016800	U
chr17	4016800	4017000	U
chr17	4017000	4017200	U
chr17	4017200	4017400	U
chr17	4017400	4017600	B
chr17	4017600	4017800	B
chr17	4017800	4018000	U
chr17	4018000	4018200	U
chr17	4019200	4019400	U
chr17	4019400	4019600	U
chr17	4019600	4019800	U
chr17	4019800	4020000	U
chr17	4021200	4021400	U
chr17	4024600	4024800	U
chr17	4024800	4025000	U
chr17	4025000	4025200	U
chr17	4025200	4025400	U
chr17	4031600	4031800	U
chr17	4031800	4032000	U
chr17	4032000	4032200	U
chr17	4032600	4032800	U
chr17	4032800	4033000	U
chr17	4033000	4033200	U
chr17	4033800	4034000	U
chr17	4034000	4034200	U
chr17	4034200	4034400	U
chr17	4035400	4035600	U
chr17	4035600	4035800	U
chr17	4040400	4040600	U
chr17	4040600	4040800	U
chr17	4040800	4041000	U
chr17	4041000	4041200	U
chr17	4041200	4041400	U
chr17	4042400	4042600	U
chr17	4044200	4044400	U
chr17	4045200	4045400	U
chr17	4045400	4045600	U
chr17	4046200	4046400	U
chr17	4046400	4046600	U
chr17	4046600	4046800	U
chr17	4046800	4047000	U
chr17	4048200	4048400	U
chr17	4048400	4048600	U
chr17	4049800	4050000	U
chr17	4050000	4050200	U
chr17	4050200	4050400	U
chr17	4050400	4050600	U
chr17	4050600	4050800	U
chr17	4050800	4051000	U
chr17	4052000	4052200	U
chr17	4052200	4052400	U
chr17	4053000	4053200	U
chr17	4053800	4054000	U
chr17	4054000	4054200	U
chr17	4056200	4056400	U
chr17	4056400	4056600	U
chr17	4057200	4057400	U
chr17	4057400	4057600	U
chr17	4058000	4058200	U
chr17	4058200	4058400	U
chr17	4059200	4059400	U
chr17	4062600	4062800	U
chr17	4062800	4063000	U
chr17	4063000	4063200	U
chr17	4064200	4064400	U
chr17	4064400	4064600	U
chr17	4064600	4064800	U
chr17	4066200	4066400	U
chr17	4066400	4066600	U
chr17	4067000	4067200	U
chr17	4067200	4067400	U
chr17	4069000	4069200	U
chr17	4069200	4069400	U
chr17	4070000	4070200	U
chr17	4070400	4070600	U
chr17	4070600	4070800	U
chr17	4070800	4071000	U
chr17	4071600	4071800	U
chr17	4071800	4072000	U
chr17	4072000	4072200	U
chr17	4072600	4072800	U
chr17	4072800	4073000	U
chr17	4073000	4073200	U
chr17	4073200	4073400	U
chr17	4073800	4074000	U
chr17	4074000	4074200	U
chr17	4074200	4074400	U
chr17	4074400	4074600	U
chr17	4074600	4074800	U
chr17	4075000	4075200	U
chr17	4075200	4075400	U
chr17	4075400	4075600	U
chr17	4075600	4075800	U
chr17	4075800	4076000	U
chr17	4076600	4076800	U
chr17	4076800	4077000	U
chr17	4077000	4077200	U
chr17	4077200	4077400	U
chr17	4077400	4077600	U
chr17	4077600	4077800	U
chr17	4077800	4078000	U
chr17	4078000	4078200	U
chr17	4078200	4078400	U
chr17	4079400	4079600	U
chr17	4079600	4079800	U
chr17	4079800	4080000	U
chr17	4081400	4081600	U
chr17	4082200	4082400	U
chr17	4082400	4082600	U
chr17	4083200	4083400	U
chr17	4083400	4083600	U
chr17	4084600	4084800	U
chr17	4085400	4085600	U
chr17	4085600	4085800	U
chr17	4085800	4086000	U
chr17	4086000	4086200	U
chr17	4086400	4086600	U
chr17	4088000	4088200	U
chr17	4088200	4088400	U
chr17	4088600	4088800	U
chr17	4088800	4089000	U
chr17	4089000	4089200	U
chr17	4089200	4089400	U
chr17	4090800	4091000	U
chr17	4091000	4091200	U
chr17	4091200	4091400	U
chr17	4095800	4096000	U
chr17	4096600	4096800	U
chr17	4098600	4098800	U
chr17	4098800	4099000	U
chr17	4100000	4100200	U
chr17	4100200	4100400	U
chr17	4100400	4100600	U
chr17	4101000	4101200	B
chr17	4101200	4101400	B
chr17	4101400	4101600	B
chr17	4102000	4102200	U
chr17	4102200	4102400	U
chr17	4102400	4102600	U
chr17	4102600	4102800	U
chr17	4104200	4104400	U
chr17	4104400	4104600	U
chr17	4104600	4104800	U
chr17	4104800	4105000	U
chr17	4105400	4105600	U
chr17	4105600	4105800	U
chr17	4106800	4107000	U
chr17	4107000	4107200	U
chr17	4107200	4107400	U
chr17	4107400	4107600	U
chr17	4108800	4109000	U
chr17	4109000	4109200	U
chr17	4109200	4109400	U
chr17	4109400	4109600	U
chr17	4109600	4109800	U
chr17	4109800	4110000	U
chr17	4110000	4110200	U
chr17	4110200	4110400	U
chr17	4110400	4110600	U
chr17	4112600	4112800	U
chr17	4112800	4113000	U
chr17	4113000	4113200	U
chr17	4113200	4113400	U
chr17	4114000	4114200	U
chr17	4114200	4114400	U
chr17	4114400	4114600	U
chr17	4117000	4117200	U
chr17	4120800	4121000	U
chr17	4121000	4121200	U
chr17	4123800	4124000	U
chr17	4124000	4124200	U
chr17	4124200	4124400	U
chr17	4125200	4125400	U
chr17	4133400	4133600	U
chr17	4137800	4138000	U
chr17	4138000	4138200	U
chr17	4138200	4138400	U
chr17	4138400	4138600	U
chr17	4138600	4138800	U
chr17	4138800	4139000	U
chr17	4139000	4139200	U
chr17	4139200	4139400	U
chr17	4139400	4139600	U
chr17	4142000	4142200	U
chr17	4142200	4142400	U
chr17	4142400	4142600	B
chr17	4142600	4142800	B
chr17	4143000	4143200	B
chr17	4143800	4144000	B
chr17	4144000	4144200	B
chr17	4150000	4150200	U
chr17	4150200	4150400	U
chr17	4150400	4150600	U
chr17	4151000	4151200	U
chr17	4152200	4152400	U
chr17	4152400	4152600	U
chr17	4153800	4154000	U
chr17	4154600	4154800	U
chr17	4155600	4155800	U
chr17	4155800	4156000	U
chr17	4156000	4156200	U
chr17	4156200	4156400	U
chr17	4156400	4156600	B
chr17	4156600	4156800	B
chr17	4156800	4157000	B
chr17	4157000	4157200	B
chr17	4157200	4157400	U
chr17	4157400	4157600	U
chr17	4157600	4157800	U
chr17	4157800	4158000	U
chr17	4158200	4158400	U
chr17	4158400	4158600	U
chr17	4158600	4158800	U
chr17	4161400	4161600	B
chr17	4161600	4161800	B
chr17	4161800	4162000	B
chr17	4162400	4162600	B
chr17	4163200	4163400	B
chr17	4163800	4164000	U
chr17	4164000	4164200	U
chr17	4164200	4164400	U
chr17	4164400	4164600	U
chr17	4164600	4164800	U
chr17	4164800	4165000	U
chr17	4165000	4165200	U
chr17	4165200	4165400	U
chr17	4165400	4165600	U
chr17	4165600	4165800	U
chr17	4165800	4166000	U
chr17	4166000	4166200	U
chr17	4166200	4166400	U
chr17	4166400	4166600	U
chr17	4166600	4166800	U
chr17	4166800	4167000	U
chr17	4167000	4167200	U
chr17	4167200	4167400	U
chr17	4167400	4167600	U
chr17	4167600	4167800	U
chr17	4167800	4168000	U
chr17	4169000	4169200	U
chr17	4169200	4169400	U
chr17	4169400	4169600	U
chr17	4169600	4169800	U
chr17	4169800	4170000	U
chr17	4170000	4170200	U
chr17	4170200	4170400	U
chr17	4170400	4170600	U
chr17	4170600	4170800	U
chr17	4170800	4171000	U
chr17	4171000	4171200	U
chr17	4171200	4171400	U
chr17	4171600	4171800	U
chr17	4172200	4172400	U
chr17	4172400	4172600	U
chr17	4172600	4172800	U
chr17	4173200	4173400	U
chr17	4173400	4173600	U
chr17	4173600	4173800	U
chr17	4173800	4174000	U
chr17	4174400	4174600	U
chr17	4175400	4175600	U
chr17	4175600	4175800	U
chr17	4175800	4176000	U
chr17	4176000	4176200	U
chr17	4176200	4176400	U
chr17	4176400	4176600	U
chr17	4177000	4177200	U
chr17	4177200	4177400	U
chr17	4177400	4177600	U
chr17	4177600	4177800	U
chr17	4177800	4178000	U
chr17	4178000	4178200	U
chr17	4178200	4178400	U
chr17	4178400	4178600	U
chr17	4178600	4178800	U
chr17	4178800	4179000	U
chr17	4179000	4179200	U
chr17	4179200	4179400	U
chr17	4179400	4179600	U
